,project,fuzzer,run,edges_found,hour
2198,curl,AFLPP+CD,1,14840,15
2199,curl,AFLPP+CD,1,14951,16
2200,curl,AFLPP+CD,1,14965,17
2201,curl,AFLPP+CD,1,15009,18
2202,curl,AFLPP+CD,1,15053,19
2203,curl,AFLPP+CD,1,15135,20
2204,curl,AFLPP+CD,1,15507,21
2205,curl,AFLPP+CD,1,15509,22
2206,curl,AFLPP+CD,1,15511,23
2207,curl,AFLPP+CD,1,15540,24
2208,curl,AFLPP+CD,2,11310,1
2209,curl,AFLPP+CD,2,11471,2
2210,curl,AFLPP+CD,2,13468,3
2211,curl,AFLPP+CD,2,13593,4
2212,curl,AFLPP+CD,2,15090,5
2213,curl,AFLPP+CD,2,15172,6
2214,curl,AFLPP+CD,2,15381,7
2215,curl,AFLPP+CD,2,15396,8
2216,curl,AFLPP+CD,2,15530,9
2217,curl,AFLPP+CD,2,15567,10
2218,curl,AFLPP+CD,2,15574,11
2219,curl,AFLPP+CD,2,15580,12
2220,curl,AFLPP+CD,2,15587,13
2221,curl,AFLPP+CD,2,15588,14
2222,curl,AFLPP+CD,2,15633,15
2223,curl,AFLPP+CD,2,15634,16
2224,curl,AFLPP+CD,2,15635,17
2225,curl,AFLPP+CD,2,15651,18
2226,curl,AFLPP+CD,2,15670,19
2227,curl,AFLPP+CD,2,15710,20
2228,curl,AFLPP+CD,2,15747,21
2229,curl,AFLPP+CD,2,15818,22
2230,curl,AFLPP+CD,2,15820,23
2231,curl,AFLPP+CD,2,15821,24
2232,curl,AFLPP+CD,3,11014,1
2233,curl,AFLPP+CD,3,11154,2
2234,curl,AFLPP+CD,3,11302,3
2235,curl,AFLPP+CD,3,11421,4
2236,curl,AFLPP+CD,3,11461,5
2237,curl,AFLPP+CD,3,11471,6
2238,curl,AFLPP+CD,3,13220,7
2239,curl,AFLPP+CD,3,14939,8
2240,curl,AFLPP+CD,3,14941,9
2241,curl,AFLPP+CD,3,15099,10
2242,curl,AFLPP+CD,3,15168,11
2243,curl,AFLPP+CD,3,15233,12
2244,curl,AFLPP+CD,3,15239,13
2245,curl,AFLPP+CD,3,15241,14
2246,curl,AFLPP+CD,3,15359,15
2247,curl,AFLPP+CD,3,15387,16
2248,curl,AFLPP+CD,3,15402,17
2249,curl,AFLPP+CD,3,15403,18
2250,curl,AFLPP+CD,3,15412,19
2251,curl,AFLPP+CD,3,15413,20
2252,curl,AFLPP+CD,3,15419,21
2253,curl,AFLPP+CD,3,15422,22
2254,curl,AFLPP+CD,3,15423,23
2255,curl,AFLPP+CD,3,15423,24
2256,curl,AFLPP+CD,4,10231,1
2257,curl,AFLPP+CD,4,10296,2
2258,curl,AFLPP+CD,4,10312,3
2259,curl,AFLPP+CD,4,13554,4
2260,curl,AFLPP+CD,4,13698,5
2261,curl,AFLPP+CD,4,13712,6
2262,curl,AFLPP+CD,4,13760,7
2263,curl,AFLPP+CD,4,13806,8
2264,curl,AFLPP+CD,4,14428,9
2265,curl,AFLPP+CD,4,14739,10
2266,curl,AFLPP+CD,4,14765,11
2267,curl,AFLPP+CD,4,14860,12
2268,curl,AFLPP+CD,4,14862,13
2269,curl,AFLPP+CD,4,14885,14
2270,curl,AFLPP+CD,4,14885,15
2271,curl,AFLPP+CD,4,14900,16
2272,curl,AFLPP+CD,4,14900,17
2273,curl,AFLPP+CD,4,14900,18
2274,curl,AFLPP+CD,4,14901,19
2275,curl,AFLPP+CD,4,14914,20
2276,curl,AFLPP+CD,4,14918,21
2277,curl,AFLPP+CD,4,14918,22
2278,curl,AFLPP+CD,4,14918,23
2279,curl,AFLPP+CD,4,14922,24
2280,curl,AFLPP+CD,5,11247,1
2281,curl,AFLPP+CD,5,11342,2
2282,curl,AFLPP+CD,5,14462,3
2283,curl,AFLPP+CD,5,14583,4
2284,curl,AFLPP+CD,5,14749,5
2285,curl,AFLPP+CD,5,14770,6
2286,curl,AFLPP+CD,5,14783,7
2287,curl,AFLPP+CD,5,14814,8
2288,curl,AFLPP+CD,5,14917,9
2289,curl,AFLPP+CD,5,14981,10
2290,curl,AFLPP+CD,5,14983,11
2291,curl,AFLPP+CD,5,14992,12
2292,curl,AFLPP+CD,5,14994,13
2293,curl,AFLPP+CD,5,15018,14
2294,curl,AFLPP+CD,5,15020,15
2295,curl,AFLPP+CD,5,15045,16
2296,curl,AFLPP+CD,5,15073,17
2297,curl,AFLPP+CD,5,15090,18
2298,curl,AFLPP+CD,5,15093,19
2299,curl,AFLPP+CD,5,15167,20
2300,curl,AFLPP+CD,5,15179,21
2301,curl,AFLPP+CD,5,15184,22
2302,curl,AFLPP+CD,5,15184,23
2303,curl,AFLPP+CD,5,15212,24
2304,curl,AFLPP+CD,6,10226,1
2305,curl,AFLPP+CD,6,12990,2
2306,curl,AFLPP+CD,6,14210,3
2307,curl,AFLPP+CD,6,14419,4
2308,curl,AFLPP+CD,6,14547,5
2309,curl,AFLPP+CD,6,14685,6
2310,curl,AFLPP+CD,6,15161,7
2311,curl,AFLPP+CD,6,15235,8
2312,curl,AFLPP+CD,6,15244,9
2313,curl,AFLPP+CD,6,15247,10
2314,curl,AFLPP+CD,6,15287,11
2315,curl,AFLPP+CD,6,15329,12
2316,curl,AFLPP+CD,6,15336,13
2317,curl,AFLPP+CD,6,15354,14
2318,curl,AFLPP+CD,6,15360,15
2319,curl,AFLPP+CD,6,15365,16
2320,curl,AFLPP+CD,6,15371,17
2321,curl,AFLPP+CD,6,15375,18
2322,curl,AFLPP+CD,6,15378,19
2323,curl,AFLPP+CD,6,15378,20
2324,curl,AFLPP+CD,6,15382,21
2325,curl,AFLPP+CD,6,15388,22
2326,curl,AFLPP+CD,6,15428,23
2327,curl,AFLPP+CD,6,15438,24
2328,curl,AFLPP+CD,7,13598,1
2329,curl,AFLPP+CD,7,13771,2
2330,curl,AFLPP+CD,7,14544,3
2331,curl,AFLPP+CD,7,14643,4
2332,curl,AFLPP+CD,7,14711,5
2333,curl,AFLPP+CD,7,14840,6
2334,curl,AFLPP+CD,7,14850,7
2335,curl,AFLPP+CD,7,14911,8
2336,curl,AFLPP+CD,7,14923,9
2337,curl,AFLPP+CD,7,14943,10
2338,curl,AFLPP+CD,7,14976,11
2339,curl,AFLPP+CD,7,14976,12
2340,curl,AFLPP+CD,7,15027,13
2341,curl,AFLPP+CD,7,15027,14
2342,curl,AFLPP+CD,7,15043,15
2343,curl,AFLPP+CD,7,15056,16
2344,curl,AFLPP+CD,7,15065,17
2345,curl,AFLPP+CD,7,15274,18
2346,curl,AFLPP+CD,7,15325,19
2347,curl,AFLPP+CD,7,15326,20
2348,curl,AFLPP+CD,7,15328,21
2349,curl,AFLPP+CD,7,15657,22
2350,curl,AFLPP+CD,7,15659,23
2351,curl,AFLPP+CD,7,15666,24
2352,curl,AFLPP+CD,8,10681,1
2353,curl,AFLPP+CD,8,11296,2
2354,curl,AFLPP+CD,8,14823,3
2355,curl,AFLPP+CD,8,14920,4
2356,curl,AFLPP+CD,8,14979,5
2357,curl,AFLPP+CD,8,15119,6
2358,curl,AFLPP+CD,8,15211,7
2359,curl,AFLPP+CD,8,15217,8
2360,curl,AFLPP+CD,8,15221,9
2361,curl,AFLPP+CD,8,15285,10
2362,curl,AFLPP+CD,8,15296,11
2363,curl,AFLPP+CD,8,15332,12
2364,curl,AFLPP+CD,8,15334,13
2365,curl,AFLPP+CD,8,15334,14
2366,curl,AFLPP+CD,8,15335,15
2367,curl,AFLPP+CD,8,15339,16
2368,curl,AFLPP+CD,8,15339,17
2369,curl,AFLPP+CD,8,15339,18
2370,curl,AFLPP+CD,8,15342,19
2371,curl,AFLPP+CD,8,15342,20
2372,curl,AFLPP+CD,8,15343,21
2373,curl,AFLPP+CD,8,15347,22
2374,curl,AFLPP+CD,8,15348,23
2375,curl,AFLPP+CD,8,15352,24
2376,curl,AFLPP+CD,9,10545,1
2377,curl,AFLPP+CD,9,10990,2
2378,curl,AFLPP+CD,9,11072,3
2379,curl,AFLPP+CD,9,11240,4
2380,curl,AFLPP+CD,9,11336,5
2381,curl,AFLPP+CD,9,11347,6
2382,curl,AFLPP+CD,9,11376,7
2383,curl,AFLPP+CD,9,13140,8
2384,curl,AFLPP+CD,9,14624,9
2385,curl,AFLPP+CD,9,14667,10
2386,curl,AFLPP+CD,9,14682,11
2387,curl,AFLPP+CD,9,14691,12
2388,curl,AFLPP+CD,9,14714,13
2389,curl,AFLPP+CD,9,14731,14
2390,curl,AFLPP+CD,9,14751,15
2391,curl,AFLPP+CD,9,14755,16
2392,curl,AFLPP+CD,9,14765,17
2393,curl,AFLPP+CD,9,14768,18
2394,curl,AFLPP+CD,9,14768,19
2395,curl,AFLPP+CD,9,14770,20
2396,curl,AFLPP+CD,9,14772,21
2397,curl,AFLPP+CD,9,14777,22
2398,curl,AFLPP+CD,9,14976,23
2399,curl,AFLPP+CD,9,14993,24
2400,curl,FOX,0,13162,1
2401,curl,FOX,0,13878,2
2402,curl,FOX,0,13915,3
2403,curl,FOX,0,13915,4
2404,curl,FOX,0,13955,5
2405,curl,FOX,0,14185,6
2406,curl,FOX,0,14238,7
2407,curl,FOX,0,14242,8
2408,curl,FOX,0,14244,9
2409,curl,FOX,0,14247,10
2410,curl,FOX,0,14409,11
2411,curl,FOX,0,14415,12
2412,curl,FOX,0,14424,13
2413,curl,FOX,0,14426,14
2414,curl,FOX,0,14436,15
2415,curl,FOX,0,14439,16
2416,curl,FOX,0,14442,17
2417,curl,FOX,0,14442,18
2418,curl,FOX,0,14442,19
2419,curl,FOX,0,14443,20
2420,curl,FOX,0,14481,21
2421,curl,FOX,0,14483,22
2422,curl,FOX,0,14483,23
2423,curl,FOX,0,14483,24
2424,curl,FOX,1,13877,1
2425,curl,FOX,1,14029,2
2426,curl,FOX,1,14060,3
2427,curl,FOX,1,14063,4
2428,curl,FOX,1,14069,5
2429,curl,FOX,1,14080,6
2430,curl,FOX,1,14180,7
2431,curl,FOX,1,14192,8
2432,curl,FOX,1,14205,9
2433,curl,FOX,1,14220,10
2434,curl,FOX,1,14220,11
2435,curl,FOX,1,14230,12
2436,curl,FOX,1,14232,13
2437,curl,FOX,1,14236,14
2438,curl,FOX,1,14237,15
2439,curl,FOX,1,14240,16
2440,curl,FOX,1,14241,17
2441,curl,FOX,1,14245,18
2442,curl,FOX,1,14250,19
2443,curl,FOX,1,14264,20
2444,curl,FOX,1,14264,21
2445,curl,FOX,1,14264,22
2446,curl,FOX,1,14347,23
2447,curl,FOX,1,14350,24
2448,curl,FOX,2,13821,1
2449,curl,FOX,2,13965,2
2450,curl,FOX,2,13995,3
2451,curl,FOX,2,14108,4
2452,curl,FOX,2,14126,5
2453,curl,FOX,2,14132,6
2454,curl,FOX,2,14159,7
2455,curl,FOX,2,14177,8
2456,curl,FOX,2,14183,9
2457,curl,FOX,2,14185,10
2458,curl,FOX,2,14190,11
2459,curl,FOX,2,14193,12
2460,curl,FOX,2,14196,13
2461,curl,FOX,2,14196,14
2462,curl,FOX,2,14196,15
2463,curl,FOX,2,14196,16
2464,curl,FOX,2,14198,17
2465,curl,FOX,2,14198,18
2466,curl,FOX,2,14198,19
2467,curl,FOX,2,14198,20
2468,curl,FOX,2,14198,21
2469,curl,FOX,2,14198,22
2470,curl,FOX,2,14198,23
2471,curl,FOX,2,14198,24
2472,curl,FOX,3,13537,1
2473,curl,FOX,3,13988,2
2474,curl,FOX,3,14046,3
2475,curl,FOX,3,14062,4
2476,curl,FOX,3,14085,5
2477,curl,FOX,3,14096,6
2478,curl,FOX,3,14103,7
2479,curl,FOX,3,14233,8
2480,curl,FOX,3,14272,9
2481,curl,FOX,3,14482,10
2482,curl,FOX,3,14482,11
2483,curl,FOX,3,14485,12
2484,curl,FOX,3,14485,13
2485,curl,FOX,3,14490,14
2486,curl,FOX,3,14492,15
2487,curl,FOX,3,14493,16
2488,curl,FOX,3,14494,17
2489,curl,FOX,3,14494,18
2490,curl,FOX,3,14494,19
2491,curl,FOX,3,14495,20
2492,curl,FOX,3,14497,21
2493,curl,FOX,3,14501,22
2494,curl,FOX,3,14501,23
2495,curl,FOX,3,14695,24
2496,curl,FOX,4,12997,1
2497,curl,FOX,4,13697,2
2498,curl,FOX,4,13766,3
2499,curl,FOX,4,13907,4
2500,curl,FOX,4,13914,5
2501,curl,FOX,4,13917,6
2502,curl,FOX,4,13927,7
2503,curl,FOX,4,13934,8
2504,curl,FOX,4,13937,9
2505,curl,FOX,4,13943,10
2506,curl,FOX,4,13944,11
2507,curl,FOX,4,13986,12
2508,curl,FOX,4,13990,13
2509,curl,FOX,4,13993,14
2510,curl,FOX,4,14237,15
2511,curl,FOX,4,14238,16
2512,curl,FOX,4,14238,17
2513,curl,FOX,4,14258,18
2514,curl,FOX,4,14260,19
2515,curl,FOX,4,14342,20
2516,curl,FOX,4,14353,21
2517,curl,FOX,4,14354,22
2518,curl,FOX,4,14354,23
2519,curl,FOX,4,14428,24
2520,curl,FOX,5,11328,1
2521,curl,FOX,5,13891,2
2522,curl,FOX,5,13959,3
2523,curl,FOX,5,13993,4
2524,curl,FOX,5,13994,5
2525,curl,FOX,5,14038,6
2526,curl,FOX,5,14046,7
2527,curl,FOX,5,14054,8
2528,curl,FOX,5,14057,9
2529,curl,FOX,5,14058,10
2530,curl,FOX,5,14170,11
2531,curl,FOX,5,14186,12
2532,curl,FOX,5,14186,13
2533,curl,FOX,5,14186,14
2534,curl,FOX,5,14186,15
2535,curl,FOX,5,14237,16
2536,curl,FOX,5,14237,17
2537,curl,FOX,5,14281,18
2538,curl,FOX,5,14285,19
2539,curl,FOX,5,14285,20
2540,curl,FOX,5,14285,21
2541,curl,FOX,5,14303,22
2542,curl,FOX,5,14307,23
2543,curl,FOX,5,14309,24
2544,curl,FOX,6,13296,1
2545,curl,FOX,6,13479,2
2546,curl,FOX,6,13920,3
2547,curl,FOX,6,13935,4
2548,curl,FOX,6,14269,5
2549,curl,FOX,6,14273,6
2550,curl,FOX,6,14719,7
2551,curl,FOX,6,14723,8
2552,curl,FOX,6,14725,9
2553,curl,FOX,6,14729,10
2554,curl,FOX,6,14745,11
2555,curl,FOX,6,14845,12
2556,curl,FOX,6,14845,13
2557,curl,FOX,6,14845,14
2558,curl,FOX,6,14846,15
2559,curl,FOX,6,14846,16
2560,curl,FOX,6,14846,17
2561,curl,FOX,6,15074,18
2562,curl,FOX,6,15074,19
2563,curl,FOX,6,15102,20
2564,curl,FOX,6,15116,21
2565,curl,FOX,6,15116,22
2566,curl,FOX,6,15116,23
2567,curl,FOX,6,15116,24
2568,curl,FOX,7,14013,1
2569,curl,FOX,7,14667,2
2570,curl,FOX,7,14744,3
2571,curl,FOX,7,14752,4
2572,curl,FOX,7,14757,5
2573,curl,FOX,7,14762,6
2574,curl,FOX,7,14774,7
2575,curl,FOX,7,14776,8
2576,curl,FOX,7,14955,9
2577,curl,FOX,7,15132,10
2578,curl,FOX,7,15132,11
2579,curl,FOX,7,15135,12
2580,curl,FOX,7,15346,13
2581,curl,FOX,7,15350,14
2582,curl,FOX,7,15350,15
2583,curl,FOX,7,15359,16
2584,curl,FOX,7,15360,17
2585,curl,FOX,7,15363,18
2586,curl,FOX,7,15368,19
2587,curl,FOX,7,15464,20
2588,curl,FOX,7,15465,21
2589,curl,FOX,7,15473,22
2590,curl,FOX,7,15476,23
2591,curl,FOX,7,15480,24
2592,curl,FOX,8,13650,1
2593,curl,FOX,8,14018,2
2594,curl,FOX,8,14363,3
2595,curl,FOX,8,14367,4
2596,curl,FOX,8,14911,5
2597,curl,FOX,8,14914,6
2598,curl,FOX,8,15154,7
2599,curl,FOX,8,15156,8
2600,curl,FOX,8,15167,9
2601,curl,FOX,8,15177,10
2602,curl,FOX,8,15343,11
2603,curl,FOX,8,15343,12
2604,curl,FOX,8,15343,13
2605,curl,FOX,8,15369,14
2606,curl,FOX,8,15369,15
2607,curl,FOX,8,15384,16
2608,curl,FOX,8,15386,17
2609,curl,FOX,8,15389,18
2610,curl,FOX,8,15402,19
2611,curl,FOX,8,15407,20
2612,curl,FOX,8,15408,21
2613,curl,FOX,8,15408,22
2614,curl,FOX,8,15408,23
2615,curl,FOX,8,15409,24
2616,curl,FOX,9,13801,1
2617,curl,FOX,9,13931,2
2618,curl,FOX,9,14085,3
2619,curl,FOX,9,14095,4
2620,curl,FOX,9,14106,5
2621,curl,FOX,9,14116,6
2622,curl,FOX,9,14122,7
2623,curl,FOX,9,14127,8
2624,curl,FOX,9,14132,9
2625,curl,FOX,9,14236,10
2626,curl,FOX,9,14250,11
2627,curl,FOX,9,14251,12
2628,curl,FOX,9,14252,13
2629,curl,FOX,9,14254,14
2630,curl,FOX,9,14254,15
2631,curl,FOX,9,14256,16
2632,curl,FOX,9,14256,17
2633,curl,FOX,9,14256,18
2634,curl,FOX,9,14260,19
2635,curl,FOX,9,14261,20
2636,curl,FOX,9,14263,21
2637,curl,FOX,9,14264,22
2638,curl,FOX,9,14264,23
2639,curl,FOX,9,14270,24
2640,curl,FOX+D,0,10712,1
2641,curl,FOX+D,0,10855,2
2642,curl,FOX+D,0,14287,3
2643,curl,FOX+D,0,15106,4
2644,curl,FOX+D,0,15123,5
2645,curl,FOX+D,0,15220,6
2646,curl,FOX+D,0,15240,7
2647,curl,FOX+D,0,15261,8
2648,curl,FOX+D,0,15291,9
2649,curl,FOX+D,0,15296,10
2650,curl,FOX+D,0,15305,11
2651,curl,FOX+D,0,15325,12
2652,curl,FOX+D,0,15351,13
2653,curl,FOX+D,0,15360,14
2654,curl,FOX+D,0,15383,15
2655,curl,FOX+D,0,15421,16
2656,curl,FOX+D,0,15430,17
2657,curl,FOX+D,0,15432,18
2658,curl,FOX+D,0,15432,19
2659,curl,FOX+D,0,15441,20
2660,curl,FOX+D,0,15444,21
2661,curl,FOX+D,0,15481,22
2662,curl,FOX+D,0,15482,23
2663,curl,FOX+D,0,15494,24
2664,curl,FOX+D,1,13924,1
2665,curl,FOX+D,1,14877,2
2666,curl,FOX+D,1,15104,3
2667,curl,FOX+D,1,15114,4
2668,curl,FOX+D,1,15138,5
2669,curl,FOX+D,1,15246,6
2670,curl,FOX+D,1,15269,7
2671,curl,FOX+D,1,15317,8
2672,curl,FOX+D,1,15317,9
2673,curl,FOX+D,1,15376,10
2674,curl,FOX+D,1,15383,11
2675,curl,FOX+D,1,15385,12
2676,curl,FOX+D,1,15390,13
2677,curl,FOX+D,1,15390,14
2678,curl,FOX+D,1,15552,15
2679,curl,FOX+D,1,15556,16
2680,curl,FOX+D,1,15556,17
2681,curl,FOX+D,1,15570,18
2682,curl,FOX+D,1,15586,19
2683,curl,FOX+D,1,15586,20
2684,curl,FOX+D,1,15624,21
2685,curl,FOX+D,1,15624,22
2686,curl,FOX+D,1,15627,23
2687,curl,FOX+D,1,15670,24
2688,curl,FOX+D,2,10565,1
2689,curl,FOX+D,2,13110,2
2690,curl,FOX+D,2,13193,3
2691,curl,FOX+D,2,14877,4
2692,curl,FOX+D,2,14890,5
2693,curl,FOX+D,2,14986,6
2694,curl,FOX+D,2,14987,7
2695,curl,FOX+D,2,14990,8
2696,curl,FOX+D,2,14996,9
2697,curl,FOX+D,2,14997,10
2698,curl,FOX+D,2,14999,11
2699,curl,FOX+D,2,15001,12
2700,curl,FOX+D,2,15002,13
2701,curl,FOX+D,2,15002,14
2702,curl,FOX+D,2,15004,15
2703,curl,FOX+D,2,15010,16
2704,curl,FOX+D,2,15014,17
2705,curl,FOX+D,2,15021,18
2706,curl,FOX+D,2,15021,19
2707,curl,FOX+D,2,15644,20
2708,curl,FOX+D,2,15807,21
2709,curl,FOX+D,2,15810,22
2710,curl,FOX+D,2,15834,23
2711,curl,FOX+D,2,15841,24
2712,curl,FOX+D,3,14330,1
2713,curl,FOX+D,3,15138,2
2714,curl,FOX+D,3,15308,3
2715,curl,FOX+D,3,15336,4
2716,curl,FOX+D,3,15371,5
2717,curl,FOX+D,3,15428,6
2718,curl,FOX+D,3,15439,7
2719,curl,FOX+D,3,15442,8
2720,curl,FOX+D,3,15442,9
2721,curl,FOX+D,3,15454,10
2722,curl,FOX+D,3,15470,11
2723,curl,FOX+D,3,15472,12
2724,curl,FOX+D,3,15474,13
2725,curl,FOX+D,3,15485,14
2726,curl,FOX+D,3,15485,15
2727,curl,FOX+D,3,15485,16
2728,curl,FOX+D,3,15503,17
2729,curl,FOX+D,3,15505,18
2730,curl,FOX+D,3,15506,19
2731,curl,FOX+D,3,15508,20
2732,curl,FOX+D,3,15847,21
2733,curl,FOX+D,3,15847,22
2734,curl,FOX+D,3,15887,23
2735,curl,FOX+D,3,15887,24
2736,curl,FOX+D,4,11292,1
2737,curl,FOX+D,4,11362,2
2738,curl,FOX+D,4,15177,3
2739,curl,FOX+D,4,15193,4
2740,curl,FOX+D,4,15230,5
2741,curl,FOX+D,4,15242,6
2742,curl,FOX+D,4,15249,7
2743,curl,FOX+D,4,15270,8
2744,curl,FOX+D,4,15272,9
2745,curl,FOX+D,4,15387,10
2746,curl,FOX+D,4,15487,11
2747,curl,FOX+D,4,15500,12
2748,curl,FOX+D,4,15504,13
2749,curl,FOX+D,4,15504,14
2750,curl,FOX+D,4,15509,15
2751,curl,FOX+D,4,15511,16
2752,curl,FOX+D,4,15579,17
2753,curl,FOX+D,4,15594,18
2754,curl,FOX+D,4,15594,19
2755,curl,FOX+D,4,15594,20
2756,curl,FOX+D,4,15594,21
2757,curl,FOX+D,4,15594,22
2758,curl,FOX+D,4,15594,23
2759,curl,FOX+D,4,15594,24
2760,curl,FOX+D,5,14596,1
2761,curl,FOX+D,5,15090,2
2762,curl,FOX+D,5,15194,3
2763,curl,FOX+D,5,15215,4
2764,curl,FOX+D,5,15318,5
2765,curl,FOX+D,5,15476,6
2766,curl,FOX+D,5,15476,7
2767,curl,FOX+D,5,15480,8
2768,curl,FOX+D,5,15584,9
2769,curl,FOX+D,5,15590,10
2770,curl,FOX+D,5,15621,11
2771,curl,FOX+D,5,15644,12
2772,curl,FOX+D,5,15681,13
2773,curl,FOX+D,5,15681,14
2774,curl,FOX+D,5,15689,15
2775,curl,FOX+D,5,15690,16
2776,curl,FOX+D,5,15706,17
2777,curl,FOX+D,5,15708,18
2778,curl,FOX+D,5,15709,19
2779,curl,FOX+D,5,15712,20
2780,curl,FOX+D,5,15712,21
2781,curl,FOX+D,5,15712,22
2782,curl,FOX+D,5,15713,23
2783,curl,FOX+D,5,15715,24
2784,curl,FOX+D,6,14595,1
2785,curl,FOX+D,6,14958,2
2786,curl,FOX+D,6,14994,3
2787,curl,FOX+D,6,15025,4
2788,curl,FOX+D,6,15515,5
2789,curl,FOX+D,6,15573,6
2790,curl,FOX+D,6,15663,7
2791,curl,FOX+D,6,15678,8
2792,curl,FOX+D,6,15684,9
2793,curl,FOX+D,6,15689,10
2794,curl,FOX+D,6,15691,11
2795,curl,FOX+D,6,15691,12
2796,curl,FOX+D,6,15691,13
2797,curl,FOX+D,6,15796,14
2798,curl,FOX+D,6,15800,15
2799,curl,FOX+D,6,15809,16
2800,curl,FOX+D,6,15812,17
2801,curl,FOX+D,6,15813,18
2802,curl,FOX+D,6,15902,19
2803,curl,FOX+D,6,15903,20
2804,curl,FOX+D,6,15905,21
2805,curl,FOX+D,6,16424,22
2806,curl,FOX+D,6,16446,23
2807,curl,FOX+D,6,16453,24
2808,curl,FOX+D,7,11234,1
2809,curl,FOX+D,7,14752,2
2810,curl,FOX+D,7,15010,3
2811,curl,FOX+D,7,15123,4
2812,curl,FOX+D,7,15137,5
2813,curl,FOX+D,7,15169,6
2814,curl,FOX+D,7,15174,7
2815,curl,FOX+D,7,15281,8
2816,curl,FOX+D,7,15287,9
2817,curl,FOX+D,7,15299,10
2818,curl,FOX+D,7,15359,11
2819,curl,FOX+D,7,15359,12
2820,curl,FOX+D,7,15366,13
2821,curl,FOX+D,7,15367,14
2822,curl,FOX+D,7,15367,15
2823,curl,FOX+D,7,15367,16
2824,curl,FOX+D,7,15368,17
2825,curl,FOX+D,7,15369,18
2826,curl,FOX+D,7,15371,19
2827,curl,FOX+D,7,15375,20
2828,curl,FOX+D,7,15375,21
2829,curl,FOX+D,7,15436,22
2830,curl,FOX+D,7,15436,23
2831,curl,FOX+D,7,15612,24
2832,curl,FOX+D,8,11969,1
2833,curl,FOX+D,8,14305,2
2834,curl,FOX+D,8,14652,3
2835,curl,FOX+D,8,14835,4
2836,curl,FOX+D,8,14859,5
2837,curl,FOX+D,8,15335,6
2838,curl,FOX+D,8,15391,7
2839,curl,FOX+D,8,15397,8
2840,curl,FOX+D,8,15405,9
2841,curl,FOX+D,8,15488,10
2842,curl,FOX+D,8,15727,11
2843,curl,FOX+D,8,15966,12
2844,curl,FOX+D,8,16037,13
2845,curl,FOX+D,8,16037,14
2846,curl,FOX+D,8,16043,15
2847,curl,FOX+D,8,16049,16
2848,curl,FOX+D,8,16050,17
2849,curl,FOX+D,8,16058,18
2850,curl,FOX+D,8,16175,19
2851,curl,FOX+D,8,16176,20
2852,curl,FOX+D,8,16178,21
2853,curl,FOX+D,8,16178,22
2854,curl,FOX+D,8,16180,23
2855,curl,FOX+D,8,16181,24
2856,curl,FOX+D,9,10793,1
2857,curl,FOX+D,9,14516,2
2858,curl,FOX+D,9,15024,3
2859,curl,FOX+D,9,15192,4
2860,curl,FOX+D,9,15204,5
2861,curl,FOX+D,9,15238,6
2862,curl,FOX+D,9,15247,7
2863,curl,FOX+D,9,15355,8
2864,curl,FOX+D,9,15358,9
2865,curl,FOX+D,9,15358,10
2866,curl,FOX+D,9,15359,11
2867,curl,FOX+D,9,15362,12
2868,curl,FOX+D,9,15430,13
2869,curl,FOX+D,9,15437,14
2870,curl,FOX+D,9,15589,15
2871,curl,FOX+D,9,15601,16
2872,curl,FOX+D,9,15604,17
2873,curl,FOX+D,9,15611,18
2874,curl,FOX+D,9,15611,19
2875,curl,FOX+D,9,15611,20
2876,curl,FOX+D,9,15613,21
2877,curl,FOX+D,9,15656,22
2878,curl,FOX+D,9,15656,23
2879,curl,FOX+D,9,15666,24
2880,exiv2,FOX,0,6399,1
2881,exiv2,FOX,0,6567,2
2882,exiv2,FOX,0,6924,3
2883,exiv2,FOX,0,6990,4
2884,exiv2,FOX,0,7669,5
2885,exiv2,FOX,0,7674,6
2886,exiv2,FOX,0,7683,7
2887,exiv2,FOX,0,7685,8
2888,exiv2,FOX,0,7688,9
2889,exiv2,FOX,0,7688,10
2890,exiv2,FOX,0,7833,11
2891,exiv2,FOX,0,7834,12
2892,exiv2,FOX,0,7925,13
2893,exiv2,FOX,0,7926,14
2894,exiv2,FOX,0,7927,15
2895,exiv2,FOX,0,7934,16
2896,exiv2,FOX,0,7934,17
2897,exiv2,FOX,0,7934,18
2898,exiv2,FOX,0,7934,19
2899,exiv2,FOX,0,7934,20
2900,exiv2,FOX,0,7945,21
2901,exiv2,FOX,0,7945,22
2902,exiv2,FOX,0,7945,23
2903,exiv2,FOX,0,7945,24
2904,exiv2,FOX,1,6123,1
2905,exiv2,FOX,1,6444,2
2906,exiv2,FOX,1,6583,3
2907,exiv2,FOX,1,7106,4
2908,exiv2,FOX,1,7119,5
2909,exiv2,FOX,1,7122,6
2910,exiv2,FOX,1,7255,7
2911,exiv2,FOX,1,7257,8
2912,exiv2,FOX,1,7258,9
2913,exiv2,FOX,1,7437,10
2914,exiv2,FOX,1,7444,11
2915,exiv2,FOX,1,7445,12
2916,exiv2,FOX,1,7446,13
2917,exiv2,FOX,1,7446,14
2918,exiv2,FOX,1,7447,15
2919,exiv2,FOX,1,7487,16
2920,exiv2,FOX,1,7491,17
2921,exiv2,FOX,1,7492,18
2922,exiv2,FOX,1,7492,19
2923,exiv2,FOX,1,7494,20
2924,exiv2,FOX,1,7494,21
2925,exiv2,FOX,1,7494,22
2926,exiv2,FOX,1,7494,23
