,hour,project,fuzzer,run,control_size
42532,6,size,hastefuzz_cmplog_dict,003,1249.0
42533,7,size,hastefuzz_cmplog_dict,003,1298.0
42534,8,size,hastefuzz_cmplog_dict,003,1335.0
42535,9,size,hastefuzz_cmplog_dict,003,1368.0
42536,10,size,hastefuzz_cmplog_dict,003,1387.0
42537,11,size,hastefuzz_cmplog_dict,003,1418.0
42538,12,size,hastefuzz_cmplog_dict,003,1427.0
42539,13,size,hastefuzz_cmplog_dict,003,1457.0
42540,14,size,hastefuzz_cmplog_dict,003,1480.0
42541,15,size,hastefuzz_cmplog_dict,003,1485.0
42542,16,size,hastefuzz_cmplog_dict,003,1492.0
42543,17,size,hastefuzz_cmplog_dict,003,1508.0
42544,18,size,hastefuzz_cmplog_dict,003,1511.0
42545,19,size,hastefuzz_cmplog_dict,003,1524.0
42546,20,size,hastefuzz_cmplog_dict,003,1526.0
42547,21,size,hastefuzz_cmplog_dict,003,1528.0
42548,22,size,hastefuzz_cmplog_dict,003,1548.0
42549,23,size,hastefuzz_cmplog_dict,003,1552.0
42550,24,size,hastefuzz_cmplog_dict,003,1555.0
42551,1,size,hastefuzz_cmplog_dict,002,567.0
42552,2,size,hastefuzz_cmplog_dict,002,707.0
42553,3,size,hastefuzz_cmplog_dict,002,1039.0
42554,4,size,hastefuzz_cmplog_dict,002,1122.0
42555,5,size,hastefuzz_cmplog_dict,002,1197.0
42556,6,size,hastefuzz_cmplog_dict,002,1284.0
42557,7,size,hastefuzz_cmplog_dict,002,1333.0
42558,8,size,hastefuzz_cmplog_dict,002,1408.0
42559,9,size,hastefuzz_cmplog_dict,002,1423.0
42560,10,size,hastefuzz_cmplog_dict,002,1454.0
42561,11,size,hastefuzz_cmplog_dict,002,1467.0
42562,12,size,hastefuzz_cmplog_dict,002,1484.0
42563,13,size,hastefuzz_cmplog_dict,002,1518.0
42564,14,size,hastefuzz_cmplog_dict,002,1523.0
42565,15,size,hastefuzz_cmplog_dict,002,1534.0
42566,16,size,hastefuzz_cmplog_dict,002,1539.0
42567,17,size,hastefuzz_cmplog_dict,002,1544.0
42568,18,size,hastefuzz_cmplog_dict,002,1550.0
42569,19,size,hastefuzz_cmplog_dict,002,1555.0
42570,20,size,hastefuzz_cmplog_dict,002,1558.0
42571,21,size,hastefuzz_cmplog_dict,002,1565.0
42572,22,size,hastefuzz_cmplog_dict,002,1572.0
42573,23,size,hastefuzz_cmplog_dict,002,1578.0
42574,24,size,hastefuzz_cmplog_dict,002,1580.0
42575,1,size,hastefuzz_cmplog_dict,008,540.0
42576,2,size,hastefuzz_cmplog_dict,008,770.0
42577,3,size,hastefuzz_cmplog_dict,008,1034.0
42578,4,size,hastefuzz_cmplog_dict,008,1128.0
42579,5,size,hastefuzz_cmplog_dict,008,1205.0
42580,6,size,hastefuzz_cmplog_dict,008,1278.0
42581,7,size,hastefuzz_cmplog_dict,008,1295.0
42582,8,size,hastefuzz_cmplog_dict,008,1310.0
42583,9,size,hastefuzz_cmplog_dict,008,1330.0
42584,10,size,hastefuzz_cmplog_dict,008,1347.0
42585,11,size,hastefuzz_cmplog_dict,008,1388.0
42586,12,size,hastefuzz_cmplog_dict,008,1400.0
42587,13,size,hastefuzz_cmplog_dict,008,1429.0
42588,14,size,hastefuzz_cmplog_dict,008,1436.0
42589,15,size,hastefuzz_cmplog_dict,008,1457.0
42590,16,size,hastefuzz_cmplog_dict,008,1465.0
42591,17,size,hastefuzz_cmplog_dict,008,1470.0
42592,18,size,hastefuzz_cmplog_dict,008,1473.0
42593,19,size,hastefuzz_cmplog_dict,008,1481.0
42594,20,size,hastefuzz_cmplog_dict,008,1481.0
42595,21,size,hastefuzz_cmplog_dict,008,1485.0
42596,22,size,hastefuzz_cmplog_dict,008,1496.0
42597,23,size,hastefuzz_cmplog_dict,008,1508.0
42598,24,size,hastefuzz_cmplog_dict,008,1515.0
42599,1,size,hastefuzz_cmplog_dict,005,627.0
42600,2,size,hastefuzz_cmplog_dict,005,815.0
42601,3,size,hastefuzz_cmplog_dict,005,989.0
42602,4,size,hastefuzz_cmplog_dict,005,1112.0
42603,5,size,hastefuzz_cmplog_dict,005,1142.0
42604,6,size,hastefuzz_cmplog_dict,005,1186.0
42605,7,size,hastefuzz_cmplog_dict,005,1236.0
42606,8,size,hastefuzz_cmplog_dict,005,1282.0
42607,9,size,hastefuzz_cmplog_dict,005,1315.0
42608,10,size,hastefuzz_cmplog_dict,005,1336.0
42609,11,size,hastefuzz_cmplog_dict,005,1372.0
42610,12,size,hastefuzz_cmplog_dict,005,1386.0
42611,13,size,hastefuzz_cmplog_dict,005,1405.0
42612,14,size,hastefuzz_cmplog_dict,005,1418.0
42613,15,size,hastefuzz_cmplog_dict,005,1428.0
42614,16,size,hastefuzz_cmplog_dict,005,1437.0
42615,17,size,hastefuzz_cmplog_dict,005,1446.0
42616,18,size,hastefuzz_cmplog_dict,005,1474.0
42617,19,size,hastefuzz_cmplog_dict,005,1479.0
42618,20,size,hastefuzz_cmplog_dict,005,1484.0
42619,21,size,hastefuzz_cmplog_dict,005,1487.0
42620,22,size,hastefuzz_cmplog_dict,005,1490.0
42621,23,size,hastefuzz_cmplog_dict,005,1497.0
42622,24,size,hastefuzz_cmplog_dict,005,1505.0
42623,1,size,hastefuzz_cmplog_dict,009,474.0
42624,2,size,hastefuzz_cmplog_dict,009,789.0
42625,3,size,hastefuzz_cmplog_dict,009,1036.0
42626,4,size,hastefuzz_cmplog_dict,009,1138.0
42627,5,size,hastefuzz_cmplog_dict,009,1209.0
42628,6,size,hastefuzz_cmplog_dict,009,1278.0
42629,7,size,hastefuzz_cmplog_dict,009,1335.0
42630,8,size,hastefuzz_cmplog_dict,009,1356.0
42631,9,size,hastefuzz_cmplog_dict,009,1380.0
42632,10,size,hastefuzz_cmplog_dict,009,1403.0
42633,11,size,hastefuzz_cmplog_dict,009,1431.0
42634,12,size,hastefuzz_cmplog_dict,009,1461.0
42635,13,size,hastefuzz_cmplog_dict,009,1484.0
42636,14,size,hastefuzz_cmplog_dict,009,1489.0
42637,15,size,hastefuzz_cmplog_dict,009,1501.0
42638,16,size,hastefuzz_cmplog_dict,009,1508.0
42639,17,size,hastefuzz_cmplog_dict,009,1523.0
42640,18,size,hastefuzz_cmplog_dict,009,1527.0
42641,19,size,hastefuzz_cmplog_dict,009,1553.0
42642,20,size,hastefuzz_cmplog_dict,009,1556.0
42643,21,size,hastefuzz_cmplog_dict,009,1576.0
42644,22,size,hastefuzz_cmplog_dict,009,1577.0
42645,23,size,hastefuzz_cmplog_dict,009,1581.0
42646,24,size,hastefuzz_cmplog_dict,009,1591.0
42647,1,size,hastefuzz_cmplog_dict,007,584.0
42648,2,size,hastefuzz_cmplog_dict,007,742.0
42649,3,size,hastefuzz_cmplog_dict,007,1150.0
42650,4,size,hastefuzz_cmplog_dict,007,1232.0
42651,5,size,hastefuzz_cmplog_dict,007,1298.0
42652,6,size,hastefuzz_cmplog_dict,007,1372.0
42653,7,size,hastefuzz_cmplog_dict,007,1473.0
42654,8,size,hastefuzz_cmplog_dict,007,1496.0
42655,9,size,hastefuzz_cmplog_dict,007,1520.0
42656,10,size,hastefuzz_cmplog_dict,007,1560.0
42657,11,size,hastefuzz_cmplog_dict,007,1578.0
42658,12,size,hastefuzz_cmplog_dict,007,1606.0
42659,13,size,hastefuzz_cmplog_dict,007,1625.0
42660,14,size,hastefuzz_cmplog_dict,007,1661.0
42661,15,size,hastefuzz_cmplog_dict,007,1667.0
42662,16,size,hastefuzz_cmplog_dict,007,1673.0
42663,17,size,hastefuzz_cmplog_dict,007,1675.0
42664,18,size,hastefuzz_cmplog_dict,007,1680.0
42665,19,size,hastefuzz_cmplog_dict,007,1682.0
42666,20,size,hastefuzz_cmplog_dict,007,1686.0
42667,21,size,hastefuzz_cmplog_dict,007,1691.0
42668,22,size,hastefuzz_cmplog_dict,007,1695.0
42669,23,size,hastefuzz_cmplog_dict,007,1697.0
42670,24,size,hastefuzz_cmplog_dict,007,1703.0
42671,1,size,hastefuzz_cmplog_dict,001,457.0
42672,2,size,hastefuzz_cmplog_dict,001,636.0
42673,3,size,hastefuzz_cmplog_dict,001,1067.0
42674,4,size,hastefuzz_cmplog_dict,001,1135.0
42675,5,size,hastefuzz_cmplog_dict,001,1217.0
42676,6,size,hastefuzz_cmplog_dict,001,1242.0
42677,7,size,hastefuzz_cmplog_dict,001,1288.0
42678,8,size,hastefuzz_cmplog_dict,001,1315.0
42679,9,size,hastefuzz_cmplog_dict,001,1331.0
42680,10,size,hastefuzz_cmplog_dict,001,1365.0
42681,11,size,hastefuzz_cmplog_dict,001,1395.0
42682,12,size,hastefuzz_cmplog_dict,001,1410.0
42683,13,size,hastefuzz_cmplog_dict,001,1431.0
42684,14,size,hastefuzz_cmplog_dict,001,1434.0
42685,15,size,hastefuzz_cmplog_dict,001,1441.0
42686,16,size,hastefuzz_cmplog_dict,001,1451.0
42687,17,size,hastefuzz_cmplog_dict,001,1464.0
42688,18,size,hastefuzz_cmplog_dict,001,1466.0
42689,19,size,hastefuzz_cmplog_dict,001,1473.0
42690,20,size,hastefuzz_cmplog_dict,001,1473.0
42691,21,size,hastefuzz_cmplog_dict,001,1478.0
42692,22,size,hastefuzz_cmplog_dict,001,1486.0
42693,23,size,hastefuzz_cmplog_dict,001,1490.0
42694,24,size,hastefuzz_cmplog_dict,001,1495.0
42695,1,size,hastefuzz_cmplog_dict,000,478.0
42696,2,size,hastefuzz_cmplog_dict,000,730.0
42697,3,size,hastefuzz_cmplog_dict,000,988.0
42698,4,size,hastefuzz_cmplog_dict,000,1099.0
42699,5,size,hastefuzz_cmplog_dict,000,1159.0
42700,6,size,hastefuzz_cmplog_dict,000,1241.0
42701,7,size,hastefuzz_cmplog_dict,000,1291.0
42702,8,size,hastefuzz_cmplog_dict,000,1313.0
42703,9,size,hastefuzz_cmplog_dict,000,1332.0
42704,10,size,hastefuzz_cmplog_dict,000,1369.0
42705,11,size,hastefuzz_cmplog_dict,000,1405.0
42706,12,size,hastefuzz_cmplog_dict,000,1417.0
42707,13,size,hastefuzz_cmplog_dict,000,1424.0
42708,14,size,hastefuzz_cmplog_dict,000,1458.0
42709,15,size,hastefuzz_cmplog_dict,000,1471.0
42710,16,size,hastefuzz_cmplog_dict,000,1483.0
42711,17,size,hastefuzz_cmplog_dict,000,1485.0
42712,18,size,hastefuzz_cmplog_dict,000,1491.0
42713,19,size,hastefuzz_cmplog_dict,000,1497.0
42714,20,size,hastefuzz_cmplog_dict,000,1499.0
42715,21,size,hastefuzz_cmplog_dict,000,1505.0
42716,22,size,hastefuzz_cmplog_dict,000,1511.0
42717,23,size,hastefuzz_cmplog_dict,000,1520.0
42718,24,size,hastefuzz_cmplog_dict,000,1533.0
42719,1,xmllint,hastefuzz,004,1647.0
42720,2,xmllint,hastefuzz,004,2007.0
42721,3,xmllint,hastefuzz,004,2113.0
42722,4,xmllint,hastefuzz,004,2187.0
42723,5,xmllint,hastefuzz,004,2406.0
42724,6,xmllint,hastefuzz,004,2579.0
42725,7,xmllint,hastefuzz,004,2736.0
42726,8,xmllint,hastefuzz,004,2814.0
42727,9,xmllint,hastefuzz,004,3084.0
42728,10,xmllint,hastefuzz,004,3220.0
42729,11,xmllint,hastefuzz,004,3311.0
42730,12,xmllint,hastefuzz,004,3366.0
42731,13,xmllint,hastefuzz,004,3403.0
42732,14,xmllint,hastefuzz,004,3435.0
42733,15,xmllint,hastefuzz,004,3480.0
42734,16,xmllint,hastefuzz,004,3591.0
42735,17,xmllint,hastefuzz,004,3609.0
42736,18,xmllint,hastefuzz,004,3632.0
42737,19,xmllint,hastefuzz,004,3649.0
42738,20,xmllint,hastefuzz,004,3663.0
42739,21,xmllint,hastefuzz,004,3738.0
42740,22,xmllint,hastefuzz,004,3763.0
42741,23,xmllint,hastefuzz,004,3796.0
42742,24,xmllint,hastefuzz,004,3806.0
42743,1,xmllint,hastefuzz,006,1360.0
42744,2,xmllint,hastefuzz,006,1717.0
42745,3,xmllint,hastefuzz,006,2006.0
42746,4,xmllint,hastefuzz,006,2141.0
42747,5,xmllint,hastefuzz,006,2473.0
42748,6,xmllint,hastefuzz,006,2653.0
42749,7,xmllint,hastefuzz,006,2806.0
42750,8,xmllint,hastefuzz,006,2979.0
42751,9,xmllint,hastefuzz,006,3191.0
42752,10,xmllint,hastefuzz,006,3294.0
42753,11,xmllint,hastefuzz,006,3366.0
42754,12,xmllint,hastefuzz,006,3425.0
42755,13,xmllint,hastefuzz,006,3474.0
42756,14,xmllint,hastefuzz,006,3506.0
42757,15,xmllint,hastefuzz,006,3520.0
42758,16,xmllint,hastefuzz,006,3556.0
42759,17,xmllint,hastefuzz,006,3578.0
42760,18,xmllint,hastefuzz,006,3611.0
42761,19,xmllint,hastefuzz,006,3693.0
42762,20,xmllint,hastefuzz,006,3697.0
42763,21,xmllint,hastefuzz,006,3708.0
42764,22,xmllint,hastefuzz,006,3714.0
42765,23,xmllint,hastefuzz,006,3722.0
42766,24,xmllint,hastefuzz,006,3731.0
42767,1,xmllint,hastefuzz,003,1488.0
42768,2,xmllint,hastefuzz,003,1842.0
42769,3,xmllint,hastefuzz,003,2039.0
42770,4,xmllint,hastefuzz,003,2112.0
42771,5,xmllint,hastefuzz,003,2262.0
42772,6,xmllint,hastefuzz,003,2517.0
42773,7,xmllint,hastefuzz,003,2635.0
42774,8,xmllint,hastefuzz,003,2728.0
42775,9,xmllint,hastefuzz,003,2964.0
42776,10,xmllint,hastefuzz,003,3082.0
42777,11,xmllint,hastefuzz,003,3198.0
42778,12,xmllint,hastefuzz,003,3261.0
42779,13,xmllint,hastefuzz,003,3320.0
42780,14,xmllint,hastefuzz,003,3365.0
42781,15,xmllint,hastefuzz,003,3417.0
42782,16,xmllint,hastefuzz,003,3453.0
42783,17,xmllint,hastefuzz,003,3472.0
42784,18,xmllint,hastefuzz,003,3497.0
42785,19,xmllint,hastefuzz,003,3521.0
42786,20,xmllint,hastefuzz,003,3545.0
42787,21,xmllint,hastefuzz,003,3559.0
42788,22,xmllint,hastefuzz,003,3584.0
42789,23,xmllint,hastefuzz,003,3603.0
42790,24,xmllint,hastefuzz,003,3611.0
42791,1,xmllint,hastefuzz,002,1375.0
42792,2,xmllint,hastefuzz,002,1803.0
42793,3,xmllint,hastefuzz,002,2062.0
42794,4,xmllint,hastefuzz,002,2148.0
42795,5,xmllint,hastefuzz,002,2451.0
42796,6,xmllint,hastefuzz,002,2611.0
42797,7,xmllint,hastefuzz,002,2701.0
42798,8,xmllint,hastefuzz,002,2992.0
42799,9,xmllint,hastefuzz,002,3117.0
42800,10,xmllint,hastefuzz,002,3212.0
42801,11,xmllint,hastefuzz,002,3246.0
42802,12,xmllint,hastefuzz,002,3309.0
42803,13,xmllint,hastefuzz,002,3425.0
42804,14,xmllint,hastefuzz,002,3476.0
42805,15,xmllint,hastefuzz,002,3574.0
42806,16,xmllint,hastefuzz,002,3599.0
42807,17,xmllint,hastefuzz,002,3619.0
42808,18,xmllint,hastefuzz,002,3641.0
42809,19,xmllint,hastefuzz,002,3658.0
42810,20,xmllint,hastefuzz,002,3670.0
42811,21,xmllint,hastefuzz,002,3679.0
42812,22,xmllint,hastefuzz,002,3693.0
42813,23,xmllint,hastefuzz,002,3702.0
42814,24,xmllint,hastefuzz,002,3706.0
42815,1,xmllint,hastefuzz,008,1455.0
42816,2,xmllint,hastefuzz,008,1915.0
42817,3,xmllint,hastefuzz,008,2101.0
42818,4,xmllint,hastefuzz,008,2285.0
42819,5,xmllint,hastefuzz,008,2569.0
42820,6,xmllint,hastefuzz,008,2721.0
42821,7,xmllint,hastefuzz,008,2956.0
42822,8,xmllint,hastefuzz,008,3127.0
42823,9,xmllint,hastefuzz,008,3246.0
42824,10,xmllint,hastefuzz,008,3303.0
42825,11,xmllint,hastefuzz,008,3355.0
42826,12,xmllint,hastefuzz,008,3396.0
42827,13,xmllint,hastefuzz,008,3422.0
42828,14,xmllint,hastefuzz,008,3457.0
42829,15,xmllint,hastefuzz,008,3492.0
42830,16,xmllint,hastefuzz,008,3521.0
42831,17,xmllint,hastefuzz,008,3556.0
42832,18,xmllint,hastefuzz,008,3642.0
42833,19,xmllint,hastefuzz,008,3660.0
42834,20,xmllint,hastefuzz,008,3677.0
42835,21,xmllint,hastefuzz,008,3692.0
42836,22,xmllint,hastefuzz,008,3702.0
42837,23,xmllint,hastefuzz,008,3715.0
42838,24,xmllint,hastefuzz,008,3723.0
42839,1,xmllint,hastefuzz,005,1618.0
42840,2,xmllint,hastefuzz,005,1856.0
42841,3,xmllint,hastefuzz,005,2074.0
42842,4,xmllint,hastefuzz,005,2256.0
42843,5,xmllint,hastefuzz,005,2493.0
42844,6,xmllint,hastefuzz,005,2674.0
42845,7,xmllint,hastefuzz,005,2856.0
42846,8,xmllint,hastefuzz,005,3111.0
42847,9,xmllint,hastefuzz,005,3300.0
42848,10,xmllint,hastefuzz,005,3394.0
42849,11,xmllint,hastefuzz,005,3484.0
42850,12,xmllint,hastefuzz,005,3547.0
42851,13,xmllint,hastefuzz,005,3572.0
42852,14,xmllint,hastefuzz,005,3602.0
42853,15,xmllint,hastefuzz,005,3636.0
42854,16,xmllint,hastefuzz,005,3655.0
42855,17,xmllint,hastefuzz,005,3679.0
42856,18,xmllint,hastefuzz,005,3695.0
42857,19,xmllint,hastefuzz,005,3704.0
42858,20,xmllint,hastefuzz,005,3719.0
42859,21,xmllint,hastefuzz,005,3725.0
42860,22,xmllint,hastefuzz,005,3737.0
42861,23,xmllint,hastefuzz,005,3755.0
42862,24,xmllint,hastefuzz,005,3767.0
42863,1,xmllint,hastefuzz,009,1493.0
42864,2,xmllint,hastefuzz,009,1931.0
42865,3,xmllint,hastefuzz,009,2145.0
42866,4,xmllint,hastefuzz,009,2262.0
42867,5,xmllint,hastefuzz,009,2626.0
42868,6,xmllint,hastefuzz,009,2789.0
42869,7,xmllint,hastefuzz,009,2886.0
42870,8,xmllint,hastefuzz,009,3154.0
42871,9,xmllint,hastefuzz,009,3326.0
42872,10,xmllint,hastefuzz,009,3430.0
42873,11,xmllint,hastefuzz,009,3486.0
42874,12,xmllint,hastefuzz,009,3539.0
42875,13,xmllint,hastefuzz,009,3575.0
42876,14,xmllint,hastefuzz,009,3622.0
42877,15,xmllint,hastefuzz,009,3654.0
42878,16,xmllint,hastefuzz,009,3677.0
42879,17,xmllint,hastefuzz,009,3690.0
42880,18,xmllint,hastefuzz,009,3714.0
42881,19,xmllint,hastefuzz,009,3734.0
42882,20,xmllint,hastefuzz,009,3753.0
42883,21,xmllint,hastefuzz,009,3766.0
42884,22,xmllint,hastefuzz,009,3778.0
42885,23,xmllint,hastefuzz,009,3790.0
42886,24,xmllint,hastefuzz,009,3803.0
42887,1,xmllint,hastefuzz,007,1530.0
42888,2,xmllint,hastefuzz,007,1937.0
42889,3,xmllint,hastefuzz,007,2071.0
42890,4,xmllint,hastefuzz,007,2301.0
42891,5,xmllint,hastefuzz,007,2596.0
42892,6,xmllint,hastefuzz,007,2741.0
42893,7,xmllint,hastefuzz,007,2841.0
42894,8,xmllint,hastefuzz,007,3110.0
42895,9,xmllint,hastefuzz,007,3222.0
42896,10,xmllint,hastefuzz,007,3286.0
42897,11,xmllint,hastefuzz,007,3371.0
42898,12,xmllint,hastefuzz,007,3431.0
42899,13,xmllint,hastefuzz,007,3497.0
42900,14,xmllint,hastefuzz,007,3600.0
42901,15,xmllint,hastefuzz,007,3628.0
42902,16,xmllint,hastefuzz,007,3645.0
42903,17,xmllint,hastefuzz,007,3660.0
42904,18,xmllint,hastefuzz,007,3677.0
42905,19,xmllint,hastefuzz,007,3699.0
42906,20,xmllint,hastefuzz,007,3708.0
42907,21,xmllint,hastefuzz,007,3790.0
42908,22,xmllint,hastefuzz,007,3810.0
42909,23,xmllint,hastefuzz,007,3823.0
42910,24,xmllint,hastefuzz,007,3833.0
42911,1,xmllint,hastefuzz,001,1501.0
42912,2,xmllint,hastefuzz,001,1772.0
42913,3,xmllint,hastefuzz,001,1899.0
42914,4,xmllint,hastefuzz,001,2050.0
42915,5,xmllint,hastefuzz,001,2318.0
42916,6,xmllint,hastefuzz,001,2493.0
42917,7,xmllint,hastefuzz,001,2590.0
42918,8,xmllint,hastefuzz,001,2700.0
42919,9,xmllint,hastefuzz,001,2899.0
42920,10,xmllint,hastefuzz,001,3029.0
42921,11,xmllint,hastefuzz,001,3147.0
42922,12,xmllint,hastefuzz,001,3188.0
42923,13,xmllint,hastefuzz,001,3232.0
42924,14,xmllint,hastefuzz,001,3264.0
42925,15,xmllint,hastefuzz,001,3312.0
42926,16,xmllint,hastefuzz,001,3341.0
42927,17,xmllint,hastefuzz,001,3363.0
42928,18,xmllint,hastefuzz,001,3385.0
42929,19,xmllint,hastefuzz,001,3399.0
42930,20,xmllint,hastefuzz,001,3419.0
42931,21,xmllint,hastefuzz,001,3430.0
42932,22,xmllint,hastefuzz,001,3436.0
42933,23,xmllint,hastefuzz,001,3444.0
42934,24,xmllint,hastefuzz,001,3457.0
42935,1,xmllint,hastefuzz,000,1538.0
42936,2,xmllint,hastefuzz,000,1824.0
42937,3,xmllint,hastefuzz,000,2113.0
42938,4,xmllint,hastefuzz,000,2268.0
42939,5,xmllint,hastefuzz,000,2532.0
42940,6,xmllint,hastefuzz,000,2725.0
42941,7,xmllint,hastefuzz,000,2963.0
42942,8,xmllint,hastefuzz,000,3120.0
42943,9,xmllint,hastefuzz,000,3250.0
42944,10,xmllint,hastefuzz,000,3304.0
42945,11,xmllint,hastefuzz,000,3355.0
42946,12,xmllint,hastefuzz,000,3463.0
42947,13,xmllint,hastefuzz,000,3494.0
42948,14,xmllint,hastefuzz,000,3515.0
42949,15,xmllint,hastefuzz,000,3533.0
42950,16,xmllint,hastefuzz,000,3546.0
42951,17,xmllint,hastefuzz,000,3567.0
42952,18,xmllint,hastefuzz,000,3581.0
42953,19,xmllint,hastefuzz,000,3597.0
42954,20,xmllint,hastefuzz,000,3610.0
42955,21,xmllint,hastefuzz,000,3689.0
42956,22,xmllint,hastefuzz,000,3702.0
42957,23,xmllint,hastefuzz,000,3721.0
42958,24,xmllint,hastefuzz,000,3737.0
42959,1,stb,optfuzz,004,627.4532299741602
42960,2,stb,optfuzz,004,612.0309460654288
42961,3,stb,optfuzz,004,600.8111422564822
42962,4,stb,optfuzz,004,601.0839813374805
42963,5,stb,optfuzz,004,615.8429270566302
42964,6,stb,optfuzz,004,612.5890555672935
42965,7,stb,optfuzz,004,609.0
42966,8,stb,optfuzz,004,608.4217030314733
42967,9,stb,optfuzz,004,607.9511400651465
42968,10,stb,optfuzz,004,607.0
42969,11,stb,optfuzz,004,607.0
42970,12,stb,optfuzz,004,607.0
42971,13,stb,optfuzz,004,607.0
42972,14,stb,optfuzz,004,607.0
42973,15,stb,optfuzz,004,607.0
42974,16,stb,optfuzz,004,607.0
42975,17,stb,optfuzz,004,606.7139621087315
42976,18,stb,optfuzz,004,606.0
42977,19,stb,optfuzz,004,606.0
42978,20,stb,optfuzz,004,606.0
42979,21,stb,optfuzz,004,606.0
42980,22,stb,optfuzz,004,606.0
42981,23,stb,optfuzz,004,606.0
42982,24,stb,optfuzz,004,606.0
42983,1,stb,optfuzz,006,634.6621185809972
42984,2,stb,optfuzz,006,611.0382048331415
42985,3,stb,optfuzz,006,602.6422018348624
42986,4,stb,optfuzz,006,598.6768903088392
42987,5,stb,optfuzz,006,597.9048906919089
42988,6,stb,optfuzz,006,596.4628635346756
42989,7,stb,optfuzz,006,595.0
42990,8,stb,optfuzz,006,595.0
42991,9,stb,optfuzz,006,595.0
42992,10,stb,optfuzz,006,595.0
42993,11,stb,optfuzz,006,613.4885264030964
42994,12,stb,optfuzz,006,622.4832162373147
42995,13,stb,optfuzz,006,622.0
42996,14,stb,optfuzz,006,622.0
42997,15,stb,optfuzz,006,621.3692083181321
42998,16,stb,optfuzz,006,620.219222462203
42999,17,stb,optfuzz,006,618.3013415892673
43000,18,stb,optfuzz,006,617.0
43001,19,stb,optfuzz,006,616.1045349730977
43002,20,stb,optfuzz,006,616.8703862660944
43003,21,stb,optfuzz,006,618.0
43004,22,stb,optfuzz,006,616.0343473994112
43005,23,stb,optfuzz,006,615.8827973235484
43006,24,stb,optfuzz,006,612.0775519738379
43007,1,stb,optfuzz,003,630.0380771061399
43008,2,stb,optfuzz,003,612.4020803443328
43009,3,stb,optfuzz,003,605.6515474919958
43010,4,stb,optfuzz,003,604.4854115056427
43011,5,stb,optfuzz,003,601.8067583382095
43012,6,stb,optfuzz,003,603.1556859867939
43013,7,stb,optfuzz,003,602.8262164846077
43014,8,stb,optfuzz,003,602.0
43015,9,stb,optfuzz,003,601.5505455712452
43016,10,stb,optfuzz,003,600.0
43017,11,stb,optfuzz,003,600.0
43018,12,stb,optfuzz,003,599.02948982601
43019,13,stb,optfuzz,003,599.0
43020,14,stb,optfuzz,003,599.0
43021,15,stb,optfuzz,003,599.1934451219512
43022,16,stb,optfuzz,003,599.4683602771363
43023,17,stb,optfuzz,003,599.0
43024,18,stb,optfuzz,003,599.0
43025,19,stb,optfuzz,003,599.0
43026,20,stb,optfuzz,003,599.0
43027,21,stb,optfuzz,003,599.0
43028,22,stb,optfuzz,003,599.0
43029,23,stb,optfuzz,003,599.0
43030,24,stb,optfuzz,003,599.0
43031,1,stb,optfuzz,002,624.076339869281
43032,2,stb,optfuzz,002,610.423499182434
43033,3,stb,optfuzz,002,605.0323033707865
43034,4,stb,optfuzz,002,599.694364851958
43035,5,stb,optfuzz,002,607.3007866728367
43036,6,stb,optfuzz,002,613.8560375146542
43037,7,stb,optfuzz,002,609.0305196059494
43038,8,stb,optfuzz,002,608.0076440611525
43039,9,stb,optfuzz,002,607.0764883195177
43040,10,stb,optfuzz,002,605.0
43041,11,stb,optfuzz,002,604.8020622353158
43042,12,stb,optfuzz,002,603.5973307912298
43043,13,stb,optfuzz,002,602.049253200569
43044,14,stb,optfuzz,002,602.0
43045,15,stb,optfuzz,002,602.0
43046,16,stb,optfuzz,002,602.0
43047,17,stb,optfuzz,002,602.0
43048,18,stb,optfuzz,002,602.0
43049,19,stb,optfuzz,002,602.8309232480534
43050,20,stb,optfuzz,002,603.0
43051,21,stb,optfuzz,002,603.0
43052,22,stb,optfuzz,002,603.0
43053,23,stb,optfuzz,002,602.888106565176
43054,24,stb,optfuzz,002,602.0
43055,1,stb,optfuzz,008,632.0099370652534
43056,2,stb,optfuzz,008,615.5965352176886
43057,3,stb,optfuzz,008,609.0752306600426
43058,4,stb,optfuzz,008,605.4732584269663
43059,5,stb,optfuzz,008,604.0
43060,6,stb,optfuzz,008,602.213710605015
43061,7,stb,optfuzz,008,599.3936668540379
43062,8,stb,optfuzz,008,597.5355987055016
43063,9,stb,optfuzz,008,595.9637539184953
43064,10,stb,optfuzz,008,594.8303520994164
43065,11,stb,optfuzz,008,593.6255996929572
43066,12,stb,optfuzz,008,591.1019299231779
43067,13,stb,optfuzz,008,590.9484825777445
43068,14,stb,optfuzz,008,585.9179277194232
43069,15,stb,optfuzz,008,584.0
43070,16,stb,optfuzz,008,584.0
43071,17,stb,optfuzz,008,584.0
43072,18,stb,optfuzz,008,584.0
43073,19,stb,optfuzz,008,584.0
43074,20,stb,optfuzz,008,584.0
43075,21,stb,optfuzz,008,584.0
43076,22,stb,optfuzz,008,584.0
43077,23,stb,optfuzz,008,584.0
43078,24,stb,optfuzz,008,584.0
43079,1,stb,optfuzz,005,618.2989323843416
43080,2,stb,optfuzz,005,598.2368252613612
43081,3,stb,optfuzz,005,591.610406324692
43082,4,stb,optfuzz,005,587.392015824492
43083,5,stb,optfuzz,005,586.9930985666253
43084,6,stb,optfuzz,005,586.0954125239839
43085,7,stb,optfuzz,005,583.0001831837333
